Date,Open,High,Low,Close,Adj Close,Volume
2016-11-25,136000.000000,140000.000000,135500.000000,138000.000000,134459.359375,69006
2016-11-28,140000.000000,143000.000000,139500.000000,141000.000000,137382.390625,96718
2016-11-29,141000.000000,141000.000000,135000.000000,136000.000000,132510.656250,180451
2016-11-30,138000.000000,138000.000000,134000.000000,135000.000000,131536.328125,159419
2016-12-01,135500.000000,136000.000000,133000.000000,133000.000000,129587.640625,81365
2016-12-02,132500.000000,134000.000000,128000.000000,129000.000000,125690.265625,180588
2016-12-05,127000.000000,128000.000000,123500.000000,125000.000000,121792.890625,225634
2016-12-06,125500.000000,128000.000000,125000.000000,127500.000000,124228.757813,120059
2016-12-07,127000.000000,130000.000000,126000.000000,127000.000000,123741.578125,122819
2016-12-08,129000.000000,129500.000000,127000.000000,129000.000000,125690.265625,138544
2016-12-09,127500.000000,129000.000000,125000.000000,128500.000000,125203.093750,85292
2016-12-12,130500.000000,133000.000000,129000.000000,131000.000000,127638.953125,84045
2016-12-13,133000.000000,134500.000000,131500.000000,133500.000000,130074.812500,108297
2016-12-14,134000.000000,135000.000000,132500.000000,133500.000000,130074.812500,68199
2016-12-15,132500.000000,136000.000000,131500.000000,134000.000000,130561.984375,56418
2016-12-16,133500.000000,135000.000000,133000.000000,133500.000000,130074.812500,59912
2016-12-19,132500.000000,133500.000000,131000.000000,132500.000000,129100.468750,55102
2016-12-20,131500.000000,133500.000000,131000.000000,132000.000000,128613.296875,53548
2016-12-21,132500.000000,141500.000000,132500.000000,139500.000000,135920.859375,227943
2016-12-22,139500.000000,142000.000000,137000.000000,137000.000000,133485.015625,104029
2016-12-23,137000.000000,140000.000000,136500.000000,138000.000000,134459.359375,50467
2016-12-26,138000.000000,138500.000000,135500.000000,137000.000000,133485.015625,59914
2016-12-27,137000.000000,139500.000000,136500.000000,138000.000000,134459.359375,64825
2016-12-28,136000.000000,139000.000000,136000.000000,137500.000000,134704.281250,58158
2016-12-29,139000.000000,143000.000000,138500.000000,139500.000000,136663.609375,119034
2017-01-02,141000.000000,142000.000000,138000.000000,138500.000000,135683.937500,47648
2017-01-03,139500.000000,143000.000000,137500.000000,142000.000000,139112.781250,121530
2017-01-04,141000.000000,149000.000000,141000.000000,147500.000000,144500.953125,212314
2017-01-05,149000.000000,149500.000000,144000.000000,144000.000000,141072.109375,117941
2017-01-06,144500.000000,147500.000000,142500.000000,142500.000000,139602.609375,122990
2017-01-09,143000.000000,145000.000000,142500.000000,143500.000000,140582.281250,86773
2017-01-10,142500.000000,144000.000000,140500.000000,140500.000000,137643.265625,80143
2017-01-11,140000.000000,143000.000000,139500.000000,140500.000000,137643.265625,107590
2017-01-12,140500.000000,141000.000000,136000.000000,138000.000000,135194.109375,204516
2017-01-13,137500.000000,139000.000000,136500.000000,137500.000000,134704.281250,82618
2017-01-16,138000.000000,141000.000000,137000.000000,137000.000000,134214.453125,120848
2017-01-17,136500.000000,138500.000000,136000.000000,136000.000000,133234.765625,71016
2017-01-18,135500.000000,136500.000000,131500.000000,134000.000000,131275.437500,86651
2017-01-19,137500.000000,139500.000000,134000.000000,135000.000000,132255.109375,104149
2017-01-20,134000.000000,135500.000000,133000.000000,133500.000000,130785.609375,45896
2017-01-23,133500.000000,134000.000000,132000.000000,132000.000000,129316.101563,78369
2017-01-24,131500.000000,132000.000000,127000.000000,128000.000000,125397.429688,133747
